initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,bug_detection,mode
RD,30,Math,57,4,240,no,-
RD,30,Math,58,0,240,no,-
RD,30,Math,58,1,240,no,-
RD,30,Math,58,3,240,no,-
RD,30,Math,58,4,240,no,-
RD,30,Math,59,0,240,yes,both
RD,30,Math,59,1,240,no,-
RD,30,Math,59,2,240,yes,seq-p
RD,30,Math,59,3,240,yes,both
RD,30,Math,59,4,240,yes,both
RD,30,Math,60,0,240,yes,seq-p
RD,30,Math,60,1,240,yes,both
RD,30,Math,60,2,240,yes,both
RD,30,Math,60,3,240,yes,both
RD,30,Math,61,0,240,yes,both
RD,30,Math,61,2,240,yes,both
RD,30,Math,61,3,240,yes,both
RD,30,Math,61,4,240,yes,both
RD,30,Math,63,0,240,no,-
RD,30,Math,63,1,240,no,-
RD,30,Math,63,2,240,no,-
RD,30,Math,63,3,240,no,-
RD,30,Math,63,4,240,no,-
RD,30,Math,64,0,240,no,-
RD,30,Math,64,3,240,no,-
RD,30,Math,64,4,240,no,-
RD,30,Math,65,0,240,no,-
RD,30,Math,65,1,240,no,-
RD,30,Math,65,2,240,no,-
RD,30,Math,65,3,240,no,-
RD,30,Math,65,4,240,no,-
RD,30,Math,66,1,240,yes,both
RD,30,Math,66,2,240,yes,both
RD,30,Math,66,3,240,no,-
RD,30,Math,67,0,240,no,-
RD,30,Math,67,1,240,no,-
RD,30,Math,67,3,240,no,-
RD,30,Math,68,0,240,no,-
RD,30,Math,68,1,240,no,-
RD,30,Math,68,2,240,no,-
RD,30,Math,68,3,240,no,-
RD,30,Math,68,4,240,no,-
RD,30,Math,69,0,240,no,-
RD,30,Math,69,1,240,no,-
RD,30,Math,69,2,240,no,-
RD,30,Math,69,3,240,no,-
RD,30,Math,69,4,240,no,-
RD,30,Math,70,0,240,no,-
RD,30,Math,70,1,240,no,-
RD,30,Math,70,2,240,no,-
RD,30,Math,70,3,240,no,-
RD,30,Math,70,4,240,no,-
RD,30,Math,71,0,240,no,-
RD,30,Math,71,1,240,no,-
RD,30,Math,71,2,240,no,-
RD,30,Math,71,3,240,no,-
RD,30,Math,71,4,240,no,-
RD,30,Math,72,0,240,no,-
RD,30,Math,72,1,240,no,-
RD,30,Math,72,2,240,no,-
RD,30,Math,72,3,240,no,-
RD,30,Math,72,4,240,no,-
RD,30,Math,73,0,240,no,-
RD,30,Math,73,1,240,no,-
RD,30,Math,73,2,240,no,-
RD,30,Math,73,3,240,no,-
RD,30,Math,73,4,240,no,-
RD,30,Math,74,0,240,no,-
RD,30,Math,74,2,240,no,-
RD,30,Math,74,3,240,no,-
RD,30,Math,74,4,240,no,-
RD,30,Math,75,0,240,no,-
RD,30,Math,75,1,240,yes,seq-p
RD,30,Math,75,2,240,yes,seq-p
RD,30,Math,75,3,240,yes,seq-p
RD,30,Math,75,4,240,yes,seq-p
RD,30,Math,76,0,240,no,-
RD,30,Math,76,1,240,no,-
RD,30,Math,76,2,240,no,-
RD,30,Math,76,3,240,no,-
RD,30,Math,77,0,240,yes,seq-p
RD,30,Math,77,1,240,no,-
RD,30,Math,77,2,240,yes,both
RD,30,Math,77,3,240,no,-
RD,30,Math,77,4,240,yes,seq-p
RD,30,Math,78,0,240,no,-
RD,30,Math,78,1,240,no,-
RD,30,Math,78,2,240,no,-
RD,30,Math,78,3,240,no,-
RD,30,Math,78,4,240,no,-
RD,30,Math,79,0,240,no,-
RD,30,Math,79,1,240,no,-
RD,30,Math,79,2,240,no,-
RD,30,Math,79,3,240,no,-
RD,30,Math,79,4,240,no,-
RD,30,Math,80,0,240,no,-
RD,30,Math,80,1,240,no,-
RD,30,Math,80,2,240,no,-
RD,30,Math,80,3,240,no,-
RD,30,Math,80,4,240,no,-
RD,30,Math,81,0,240,no,-
RD,30,Math,81,4,240,no,-
RD,30,Math,82,0,240,no,-
RD,30,Math,82,1,240,no,-
RD,30,Math,82,2,240,no,-
RD,30,Math,82,4,240,no,-
RD,30,Math,83,0,240,no,-
RD,30,Math,83,1,240,no,-
RD,30,Math,83,3,240,no,-
RD,30,Math,83,4,240,no,-
RD,30,Math,85,0,240,no,-
RD,30,Math,85,1,240,no,-
RD,30,Math,85,2,240,no,-
RD,30,Math,85,3,240,no,-
RD,30,Math,85,4,240,no,-
RD,30,Math,86,0,240,no,-
RD,30,Math,86,2,240,no,-
RD,30,Math,86,3,240,no,-
RD,30,Math,87,0,240,no,-
RD,30,Math,87,1,240,no,-
RD,30,Math,87,2,240,no,-
RD,30,Math,87,4,240,no,-
RD,30,Math,88,0,240,no,-
RD,30,Math,88,1,240,no,-
RD,30,Math,88,2,240,no,-
RD,30,Math,88,3,240,no,-
RD,30,Math,89,0,240,yes,both
RD,30,Math,89,1,240,yes,both
RD,30,Math,89,2,240,yes,both
RD,30,Math,89,3,240,yes,both
RD,30,Math,89,4,240,yes,both
RD,30,Math,90,0,240,yes,both
RD,30,Math,90,1,240,yes,both
RD,30,Math,90,2,240,yes,both
RD,30,Math,90,3,240,yes,both
RD,30,Math,90,4,240,yes,both
RD,30,Math,91,0,240,no,-
RD,30,Math,91,1,240,no,-
RD,30,Math,91,2,240,no,-
RD,30,Math,91,3,240,no,-
RD,30,Math,91,4,240,no,-
RD,30,Math,92,0,240,yes,seq-p
RD,30,Math,92,1,240,yes,both
RD,30,Math,92,2,240,yes,both
RD,30,Math,92,3,240,yes,both
RD,30,Math,92,4,240,yes,both
RD,30,Math,93,0,240,yes,seq-p
RD,30,Math,93,1,240,yes,seq-c
RD,30,Math,93,2,240,no,-
RD,30,Math,93,3,240,yes,seq-p
RD,30,Math,93,4,240,yes,seq-c
RD,30,Math,94,0,240,no,-
RD,30,Math,94,1,240,no,-
RD,30,Math,94,2,240,no,-
RD,30,Math,94,3,240,no,-
RD,30,Math,94,4,240,yes,seq-p
RD,30,Math,95,0,240,yes,both
RD,30,Math,95,1,240,yes,seq-p
RD,30,Math,95,2,240,yes,seq-p
RD,30,Math,95,4,240,yes,both
RD,30,Math,96,0,240,no,-
RD,30,Math,96,1,240,no,-
RD,30,Math,96,2,240,no,-
RD,30,Math,96,3,240,yes,seq-p
RD,30,Math,96,4,240,yes,seq-p
RD,30,Math,97,0,240,no,-
RD,30,Math,97,1,240,no,-
RD,30,Math,97,2,240,no,-
RD,30,Math,97,3,240,no,-
RD,30,Math,97,4,240,no,-
RD,30,Math,98,0,240,no,-
RD,30,Math,98,1,240,no,-
RD,30,Math,98,2,240,no,-
RD,30,Math,98,3,240,no,-
RD,30,Math,98,4,240,yes,both
RD,30,Math,99,0,240,no,-
RD,30,Math,99,1,240,no,-
RD,30,Math,99,2,240,no,-
RD,30,Math,99,3,240,no,-
RD,30,Math,99,4,240,no,-
RD,30,Math,100,0,240,no,-
RD,30,Math,100,1,240,no,-
RD,30,Math,100,2,240,no,-
RD,30,Math,100,3,240,no,-
RD,30,Math,100,4,240,no,-
RD,30,Math,101,0,240,no,-
RD,30,Math,101,1,240,no,-
RD,30,Math,101,2,240,no,-
RD,30,Math,101,3,240,no,-
RD,30,Math,101,4,240,no,-
RD,30,Math,102,0,240,yes,seq-p
RD,30,Math,102,1,240,no,-
RD,30,Math,102,2,240,yes,seq-p
RD,30,Math,102,3,240,yes,seq-p
RD,30,Math,102,4,240,yes,seq-p
RD,30,Math,103,0,240,yes,both
RD,30,Math,103,1,240,yes,both
RD,30,Math,103,2,240,yes,both
RD,30,Math,103,3,240,yes,both
RD,30,Math,103,4,240,yes,both
RD,30,Math,104,0,240,no,-
RD,30,Math,104,1,240,no,-
RD,30,Math,104,2,240,no,-
RD,30,Math,104,3,240,no,-
RD,30,Math,104,4,240,no,-
RD,30,Math,105,0,240,no,-
RD,30,Math,105,1,240,yes,seq-p
RD,30,Math,105,2,240,no,-
RD,30,Math,105,3,240,yes,seq-p
RD,30,Math,105,4,240,yes,seq-p
RD,30,Math,106,0,240,no,-
RD,30,Math,106,1,240,no,-
RD,30,Math,106,2,240,no,-
RD,30,Math,106,3,240,no,-
RD,30,Math,106,4,240,no,-
RD,30,Mockito,1,0,240,no,-
RD,30,Mockito,1,3,240,no,-
RD,30,Mockito,3,0,240,no,-
RD,30,Mockito,3,1,240,no,-
RD,30,Mockito,3,3,240,no,-
RD,30,Mockito,3,4,240,no,-
RD,30,Mockito,5,0,240,no,-
RD,30,Mockito,5,4,240,no,-
RD,30,Mockito,6,1,240,no,-
RD,30,Mockito,6,4,240,no,-
RD,30,Mockito,7,2,240,no,-
RD,30,Mockito,7,4,240,no,-
RD,30,Mockito,8,0,240,no,-
RD,30,Mockito,8,1,240,no,-
RD,30,Mockito,8,2,240,no,-
RD,30,Mockito,8,3,240,no,-
RD,30,Mockito,8,4,240,no,-
RD,30,Mockito,9,2,240,no,-
RD,30,Mockito,9,4,240,no,-
RD,30,Mockito,10,0,240,no,-
RD,30,Mockito,10,1,240,no,-
RD,30,Mockito,10,3,240,no,-
RD,30,Mockito,10,4,240,no,-
RD,30,Mockito,12,1,240,no,-
RD,30,Mockito,12,3,240,no,-
RD,30,Mockito,15,1,240,no,-
RD,30,Mockito,15,3,240,no,-
RD,30,Mockito,15,4,240,no,-
RD,30,Mockito,18,0,240,no,-
RD,30,Mockito,18,1,240,no,-
RD,30,Mockito,18,2,240,no,-
RD,30,Mockito,18,3,240,no,-
RD,30,Mockito,18,4,240,no,-
RD,30,Mockito,19,3,240,yes,both
RD,30,Mockito,21,0,240,no,-
RD,30,Mockito,21,2,240,no,-
RD,30,Mockito,21,3,240,no,-
RD,30,Mockito,21,4,240,no,-
RD,30,Mockito,22,0,240,no,-
RD,30,Mockito,22,1,240,no,-
RD,30,Mockito,22,2,240,no,-
RD,30,Mockito,22,3,240,no,-
RD,30,Mockito,23,0,240,no,-
RD,30,Mockito,23,1,240,no,-
RD,30,Mockito,23,2,240,no,-
RD,30,Mockito,23,3,240,no,-
RD,30,Mockito,23,4,240,no,-
RD,30,Mockito,24,4,240,no,-
RD,30,Mockito,25,3,240,no,-
RD,30,Mockito,28,0,240,no,-
RD,30,Mockito,28,1,240,no,-
RD,30,Mockito,28,4,240,no,-
RD,30,Mockito,29,1,240,no,-
RD,30,Mockito,29,4,240,yes,both
RD,30,Mockito,30,2,240,yes,both
RD,30,Mockito,31,0,240,no,-
RD,30,Mockito,31,1,240,no,-
RD,30,Mockito,31,2,240,no,-
RD,30,Mockito,31,3,240,no,-
RD,30,Mockito,31,4,240,no,-
RD,30,Mockito,32,0,240,no,-
RD,30,Mockito,32,1,240,no,-
RD,30,Mockito,32,2,240,no,-
RD,30,Mockito,32,3,240,no,-
RD,30,Mockito,32,4,240,no,-
RD,30,Mockito,33,3,240,no,-
RD,30,Mockito,33,4,240,no,-
RD,30,Mockito,34,2,240,no,-
RD,30,Mockito,35,1,240,no,-
RD,30,Mockito,35,3,240,yes,seq-c
RD,30,Mockito,36,4,240,no,-
RD,30,Mockito,37,0,240,no,-
RD,30,Mockito,37,2,240,no,-
RD,30,Mockito,37,3,240,yes,both
RD,30,Mockito,37,4,240,no,-
RD,30,Mockito,38,0,240,no,-
RD,30,Mockito,38,1,240,no,-
RD,30,Mockito,38,2,240,no,-
RD,30,Mockito,38,4,240,no,-
RD,30,Time,1,0,240,no,-
RD,30,Time,1,1,240,no,-
RD,30,Time,1,2,240,yes,seq-c
RD,30,Time,1,3,240,yes,both
RD,30,Time,1,4,240,yes,seq-c
RD,30,Time,2,0,240,no,-
RD,30,Time,2,1,240,no,-
RD,30,Time,2,2,240,no,-
RD,30,Time,2,3,240,no,-
RD,30,Time,2,4,240,yes,both
RD,30,Time,3,0,240,no,-
RD,30,Time,3,1,240,no,-
RD,30,Time,3,2,240,no,-
RD,30,Time,3,3,240,no,-
RD,30,Time,3,4,240,no,-
RD,30,Time,4,0,240,no,-
RD,30,Time,4,1,240,no,-
RD,30,Time,4,2,240,no,-
RD,30,Time,4,3,240,no,-
RD,30,Time,4,4,240,no,-
RD,30,Time,5,0,240,no,-
RD,30,Time,5,1,240,no,-
RD,30,Time,5,2,240,no,-
RD,30,Time,5,3,240,no,-
RD,30,Time,5,4,240,no,-
RD,30,Time,6,0,240,no,-
RD,30,Time,6,2,240,no,-
RD,30,Time,6,3,240,no,-
RD,30,Time,6,4,240,no,-
RD,30,Time,7,0,240,no,-
RD,30,Time,7,1,240,no,-
RD,30,Time,7,2,240,no,-
RD,30,Time,7,3,240,no,-
RD,30,Time,7,4,240,no,-
RD,30,Time,8,0,240,yes,seq-p
RD,30,Time,8,1,240,no,-
RD,30,Time,8,2,240,no,-
RD,30,Time,8,3,240,no,-
RD,30,Time,8,4,240,yes,seq-p
RD,30,Time,9,0,240,yes,seq-p
RD,30,Time,9,1,240,yes,both
RD,30,Time,9,2,240,yes,seq-p
RD,30,Time,9,3,240,yes,both
RD,30,Time,9,4,240,yes,seq-p
RD,30,Time,10,0,240,no,-
RD,30,Time,10,1,240,no,-
RD,30,Time,10,2,240,no,-
RD,30,Time,10,3,240,no,-
RD,30,Time,10,4,240,no,-
RD,30,Time,11,0,240,no,-
RD,30,Time,11,1,240,yes,both
RD,30,Time,11,2,240,no,-
RD,30,Time,11,3,240,yes,both
RD,30,Time,11,4,240,no,-
RD,30,Time,12,0,240,no,-
RD,30,Time,12,1,240,no,-
RD,30,Time,12,2,240,no,-
RD,30,Time,12,3,240,no,-
RD,30,Time,12,4,240,no,-
RD,30,Time,13,0,240,no,-
RD,30,Time,13,1,240,no,-
RD,30,Time,13,2,240,no,-
RD,30,Time,13,3,240,no,-
RD,30,Time,13,4,240,no,-
RD,30,Time,14,0,240,no,-
RD,30,Time,14,1,240,no,-
RD,30,Time,14,2,240,no,-
RD,30,Time,14,3,240,yes,seq-p
RD,30,Time,14,4,240,yes,seq-p
RD,30,Time,15,0,240,no,-
RD,30,Time,15,1,240,no,-
RD,30,Time,15,2,240,no,-
RD,30,Time,15,3,240,no,-
RD,30,Time,15,4,240,no,-
RD,30,Time,16,0,240,no,-
RD,30,Time,16,1,240,no,-
RD,30,Time,16,2,240,no,-
RD,30,Time,16,3,240,no,-
RD,30,Time,16,4,240,yes,seq-c
RD,30,Time,17,0,240,no,-
RD,30,Time,17,1,240,no,-
RD,30,Time,17,2,240,no,-
RD,30,Time,17,3,240,no,-
RD,30,Time,17,4,240,no,-
RD,30,Time,18,0,240,no,-
RD,30,Time,18,1,240,no,-
RD,30,Time,18,2,240,no,-
RD,30,Time,18,3,240,no,-
RD,30,Time,18,4,240,no,-
RD,30,Time,19,0,240,no,-
RD,30,Time,19,1,240,no,-
RD,30,Time,19,2,240,no,-
RD,30,Time,19,3,240,no,-
RD,30,Time,19,4,240,no,-
RD,30,Time,20,0,240,no,-
RD,30,Time,20,1,240,no,-
RD,30,Time,20,2,240,no,-
RD,30,Time,20,3,240,no,-
RD,30,Time,20,4,240,no,-
RD,30,Time,22,0,240,no,-
RD,30,Time,22,1,240,no,-
RD,30,Time,22,2,240,no,-
RD,30,Time,22,3,240,no,-
RD,30,Time,22,4,240,yes,seq-c
RD,30,Time,23,0,240,no,-
RD,30,Time,23,1,240,no,-
RD,30,Time,23,2,240,no,-
RD,30,Time,23,3,240,no,-
RD,30,Time,23,4,240,no,-
RD,30,Time,24,0,240,no,-
RD,30,Time,24,1,240,no,-
RD,30,Time,24,2,240,no,-
RD,30,Time,24,3,240,no,-
RD,30,Time,24,4,240,no,-
RD,30,Time,25,0,240,yes,seq-c
RD,30,Time,25,1,240,no,-
RD,30,Time,25,2,240,no,-
RD,30,Time,25,3,240,no,-
RD,30,Time,25,4,240,no,-
RD,30,Time,26,0,240,no,-
RD,30,Time,26,1,240,yes,both
RD,30,Time,26,2,240,yes,both
RD,30,Time,26,3,240,no,-
RD,30,Time,26,4,240,no,-
RD,30,Time,27,0,240,no,-
RD,30,Time,27,1,240,no,-
RD,30,Time,27,2,240,no,-
RD,30,Time,27,3,240,no,-
RD,30,Time,27,4,240,no,-
RD,240,Chart,1,0,240,no,-
RD,240,Chart,1,1,240,no,-
RD,240,Chart,1,2,240,no,-
RD,240,Chart,1,3,240,no,-
RD,240,Chart,1,4,240,no,-
RD,240,Chart,2,0,240,no,-
RD,240,Chart,2,1,240,no,-
RD,240,Chart,2,2,240,no,-
RD,240,Chart,2,3,240,no,-
RD,240,Chart,2,4,240,no,-
RD,240,Chart,3,0,240,no,-
RD,240,Chart,3,1,240,no,-
RD,240,Chart,3,2,240,no,-
RD,240,Chart,3,3,240,no,-
RD,240,Chart,3,4,240,no,-
RD,240,Chart,4,0,240,yes,seq-p
RD,240,Chart,4,1,240,yes,both
RD,240,Chart,4,2,240,yes,seq-c
RD,240,Chart,4,3,240,no,-
RD,240,Chart,4,4,240,yes,both
RD,240,Chart,5,0,240,no,-
RD,240,Chart,5,1,240,no,-
RD,240,Chart,5,2,240,no,-
RD,240,Chart,5,3,240,no,-
RD,240,Chart,5,4,240,no,-
RD,240,Chart,6,0,240,no,-
RD,240,Chart,6,1,240,no,-
RD,240,Chart,6,2,240,no,-
RD,240,Chart,6,3,240,no,-
RD,240,Chart,6,4,240,no,-
RD,240,Chart,7,0,240,no,-
RD,240,Chart,7,1,240,no,-
RD,240,Chart,7,2,240,no,-
RD,240,Chart,7,3,240,no,-
RD,240,Chart,7,4,240,no,-
RD,240,Chart,8,0,240,yes,seq-p
RD,240,Chart,8,1,240,yes,seq-p
RD,240,Chart,8,2,240,yes,seq-c
RD,240,Chart,8,3,240,yes,both
RD,240,Chart,8,4,240,yes,seq-p
RD,240,Chart,9,0,240,no,-
RD,240,Chart,9,1,240,no,-
RD,240,Chart,9,2,240,no,-
RD,240,Chart,9,3,240,no,-
RD,240,Chart,9,4,240,no,-
RD,240,Chart,10,0,240,no,-
RD,240,Chart,10,1,240,no,-
RD,240,Chart,10,2,240,no,-
RD,240,Chart,10,3,240,no,-
RD,240,Chart,10,4,240,no,-
RD,240,Chart,11,0,240,no,-
RD,240,Chart,11,1,240,no,-
RD,240,Chart,11,2,240,no,-
RD,240,Chart,11,3,240,no,-
RD,240,Chart,11,4,240,no,-
RD,240,Chart,12,0,240,no,-
RD,240,Chart,12,1,240,no,-
RD,240,Chart,12,2,240,no,-
RD,240,Chart,12,3,240,no,-
RD,240,Chart,12,4,240,no,-
RD,240,Chart,13,0,240,no,-
RD,240,Chart,13,1,240,no,-
RD,240,Chart,13,2,240,no,-
RD,240,Chart,13,3,240,no,-
RD,240,Chart,13,4,240,no,-
RD,240,Chart,14,0,240,no,-
RD,240,Chart,14,1,240,yes,both
RD,240,Chart,14,2,240,no,-
RD,240,Chart,14,3,240,yes,both
RD,240,Chart,14,4,240,yes,seq-p
RD,240,Chart,15,0,240,yes,both
RD,240,Chart,15,1,240,yes,both
RD,240,Chart,15,2,240,yes,both
RD,240,Chart,15,3,240,yes,both
RD,240,Chart,15,4,240,yes,seq-p
RD,240,Chart,16,0,240,yes,seq-p
RD,240,Chart,16,1,240,yes,seq-p
RD,240,Chart,16,2,240,yes,seq-p
RD,240,Chart,16,3,240,no,-
RD,240,Chart,16,4,240,no,-
RD,240,Chart,17,0,240,yes,seq-p
RD,240,Chart,17,1,240,yes,both
RD,240,Chart,17,2,240,yes,both
RD,240,Chart,17,3,240,yes,both
RD,240,Chart,17,4,240,yes,seq-p
RD,240,Chart,18,0,240,no,-
RD,240,Chart,18,1,240,no,-
RD,240,Chart,18,2,240,no,-
RD,240,Chart,18,3,240,no,-
RD,240,Chart,18,4,240,no,-
RD,240,Chart,19,0,240,no,-
RD,240,Chart,19,1,240,no,-
RD,240,Chart,19,2,240,yes,both
RD,240,Chart,19,3,240,yes,both
RD,240,Chart,19,4,240,no,-
RD,240,Chart,20,0,240,no,-
RD,240,Chart,20,1,240,no,-
RD,240,Chart,20,2,240,no,-
RD,240,Chart,20,3,240,no,-
RD,240,Chart,20,4,240,no,-
RD,240,Chart,21,0,240,no,-
RD,240,Chart,21,1,240,no,-
RD,240,Chart,21,2,240,no,-
RD,240,Chart,21,3,240,no,-
RD,240,Chart,21,4,240,no,-
RD,240,Chart,22,0,240,yes,seq-c
RD,240,Chart,22,1,240,no,-
RD,240,Chart,22,2,240,no,-
RD,240,Chart,22,3,240,no,-
RD,240,Chart,22,4,240,no,-
RD,240,Chart,23,0,240,no,-
RD,240,Chart,23,1,240,no,-
RD,240,Chart,23,2,240,no,-
RD,240,Chart,23,3,240,no,-
RD,240,Chart,23,4,240,no,-
RD,240,Chart,24,0,240,yes,seq-p
RD,240,Chart,24,1,240,yes,seq-p
RD,240,Chart,24,2,240,yes,seq-p
RD,240,Chart,24,3,240,yes,seq-p
RD,240,Chart,24,4,240,yes,seq-p
RD,240,Chart,25,0,240,no,-
RD,240,Chart,25,1,240,no,-
RD,240,Chart,25,2,240,no,-
RD,240,Chart,25,4,240,no,-
RD,240,Chart,26,0,240,no,-
RD,240,Chart,26,1,240,no,-
RD,240,Chart,26,2,240,no,-
RD,240,Chart,26,3,240,no,-
RD,240,Chart,26,4,240,no,-
RD,240,Cli,1,0,240,yes,seq-p
RD,240,Cli,1,1,240,yes,seq-p
RD,240,Cli,1,2,240,no,-
RD,240,Cli,1,3,240,yes,seq-p
RD,240,Cli,1,4,240,yes,seq-p
RD,240,Cli,2,0,240,no,-
RD,240,Cli,2,1,240,no,-
RD,240,Cli,2,2,240,no,-
RD,240,Cli,2,3,240,no,-
RD,240,Cli,2,4,240,no,-
RD,240,Cli,3,0,240,no,-
RD,240,Cli,3,1,240,no,-
RD,240,Cli,3,2,240,yes,seq-p
RD,240,Cli,3,3,240,yes,seq-p
RD,240,Cli,3,4,240,yes,seq-p
RD,240,Cli,4,0,240,no,-
RD,240,Cli,4,1,240,no,-
RD,240,Cli,4,2,240,no,-
RD,240,Cli,4,3,240,no,-
RD,240,Cli,4,4,240,no,-
RD,240,Cli,5,0,240,yes,seq-p
RD,240,Cli,5,1,240,yes,seq-p
RD,240,Cli,5,2,240,yes,seq-p
RD,240,Cli,5,3,240,yes,seq-p
RD,240,Cli,5,4,240,yes,seq-p
RD,240,Cli,7,0,240,no,-
RD,240,Cli,7,1,240,no,-
RD,240,Cli,7,2,240,no,-
RD,240,Cli,7,3,240,no,-
RD,240,Cli,7,4,240,no,-
RD,240,Cli,8,0,240,no,-
RD,240,Cli,8,1,240,no,-
RD,240,Cli,8,2,240,no,-
RD,240,Cli,8,3,240,no,-
RD,240,Cli,8,4,240,no,-
RD,240,Cli,9,0,240,no,-
RD,240,Cli,9,1,240,no,-
RD,240,Cli,9,2,240,no,-
RD,240,Cli,9,3,240,no,-
RD,240,Cli,9,4,240,no,-
RD,240,Cli,10,0,240,no,-
RD,240,Cli,10,1,240,no,-
RD,240,Cli,10,2,240,no,-
RD,240,Cli,10,3,240,no,-
RD,240,Cli,10,4,240,no,-
RD,240,Cli,11,0,240,no,-
RD,240,Cli,11,1,240,no,-
RD,240,Cli,11,2,240,no,-
RD,240,Cli,11,3,240,no,-
RD,240,Cli,11,4,240,no,-
RD,240,Cli,12,0,240,no,-
RD,240,Cli,12,1,240,no,-
RD,240,Cli,12,2,240,no,-
RD,240,Cli,12,3,240,no,-
RD,240,Cli,12,4,240,no,-
RD,240,Cli,13,0,240,no,-
RD,240,Cli,13,1,240,no,-
RD,240,Cli,13,2,240,no,-
RD,240,Cli,13,3,240,yes,seq-p
RD,240,Cli,13,4,240,yes,seq-p
RD,240,Cli,14,0,240,no,-
RD,240,Cli,14,1,240,no,-
RD,240,Cli,14,2,240,no,-
RD,240,Cli,14,3,240,no,-
RD,240,Cli,14,4,240,no,-
RD,240,Cli,15,0,240,no,-
RD,240,Cli,15,1,240,no,-
RD,240,Cli,15,2,240,no,-
RD,240,Cli,15,3,240,no,-
RD,240,Cli,15,4,240,no,-
RD,240,Cli,16,0,240,yes,both
RD,240,Cli,16,1,240,yes,both
RD,240,Cli,16,2,240,yes,seq-p
RD,240,Cli,16,3,240,yes,both
RD,240,Cli,16,4,240,yes,seq-p
RD,240,Cli,17,0,240,no,-
RD,240,Cli,17,1,240,no,-
RD,240,Cli,17,2,240,no,-
RD,240,Cli,17,3,240,no,-
RD,240,Cli,17,4,240,no,-
RD,240,Cli,18,0,240,no,-
RD,240,Cli,18,1,240,no,-
RD,240,Cli,18,2,240,no,-
RD,240,Cli,18,3,240,no,-
RD,240,Cli,18,4,240,no,-
RD,240,Cli,19,0,240,no,-
RD,240,Cli,19,1,240,no,-
RD,240,Cli,19,2,240,no,-
RD,240,Cli,19,3,240,no,-
RD,240,Cli,19,4,240,no,-
RD,240,Cli,20,0,240,no,-
RD,240,Cli,20,1,240,no,-
RD,240,Cli,20,2,240,no,-
RD,240,Cli,20,3,240,no,-
RD,240,Cli,20,4,240,no,-
RD,240,Cli,21,0,240,yes,both
RD,240,Cli,21,1,240,yes,seq-p
RD,240,Cli,21,2,240,yes,seq-p
RD,240,Cli,21,3,240,yes,seq-p
RD,240,Cli,21,4,240,yes,seq-p
RD,240,Cli,22,0,240,no,-
RD,240,Cli,22,1,240,no,-
RD,240,Cli,22,2,240,no,-
RD,240,Cli,22,3,240,no,-
RD,240,Cli,22,4,240,no,-
RD,240,Cli,23,0,240,yes,seq-p
RD,240,Cli,23,1,240,yes,both
RD,240,Cli,23,2,240,yes,seq-p
RD,240,Cli,23,3,240,yes,both
RD,240,Cli,23,4,240,yes,both
RD,240,Cli,24,0,240,no,-
RD,240,Cli,24,1,240,no,-
RD,240,Cli,24,2,240,no,-
RD,240,Cli,24,3,240,no,-
RD,240,Cli,24,4,240,no,-
RD,240,Cli,25,0,240,yes,seq-c
RD,240,Cli,25,1,240,yes,both
RD,240,Cli,25,2,240,yes,seq-c
RD,240,Cli,25,3,240,no,-
RD,240,Cli,25,4,240,yes,seq-c
RD,240,Cli,26,0,240,no,-
RD,240,Cli,26,1,240,yes,both
RD,240,Cli,26,2,240,no,-
RD,240,Cli,26,4,240,no,-
RD,240,Cli,27,0,240,no,-
RD,240,Cli,27,1,240,no,-
RD,240,Cli,27,2,240,no,-
RD,240,Cli,27,3,240,no,-
RD,240,Cli,27,4,240,no,-
RD,240,Cli,28,0,240,no,-
RD,240,Cli,28,1,240,no,-
RD,240,Cli,28,2,240,no,-
RD,240,Cli,28,3,240,no,-
RD,240,Cli,28,4,240,no,-
RD,240,Cli,29,0,240,no,-
RD,240,Cli,29,1,240,no,-
RD,240,Cli,29,2,240,no,-
RD,240,Cli,29,3,240,no,-
RD,240,Cli,29,4,240,no,-
RD,240,Cli,30,0,240,no,-
RD,240,Cli,30,1,240,no,-
RD,240,Cli,30,2,240,no,-
RD,240,Cli,30,3,240,no,-
RD,240,Cli,30,4,240,no,-
RD,240,Cli,31,0,240,no,-
RD,240,Cli,31,1,240,yes,seq-c
RD,240,Cli,31,2,240,yes,both
RD,240,Cli,31,3,240,no,-
RD,240,Cli,31,4,240,yes,seq-c
RD,240,Cli,32,0,240,yes,both
RD,240,Cli,32,1,240,yes,both
RD,240,Cli,32,2,240,yes,both
RD,240,Cli,32,3,240,yes,both
RD,240,Cli,32,4,240,yes,both
RD,240,Cli,33,0,240,yes,seq-c
RD,240,Cli,33,1,240,no,-
RD,240,Cli,33,2,240,no,-
RD,240,Cli,33,3,240,no,-
RD,240,Cli,33,4,240,no,-
RD,240,Cli,34,0,240,yes,seq-c
RD,240,Cli,34,1,240,no,-
RD,240,Cli,34,2,240,no,-
RD,240,Cli,34,3,240,no,-
RD,240,Cli,34,4,240,no,-
RD,240,Cli,35,0,240,no,-
RD,240,Cli,35,1,240,no,-
RD,240,Cli,35,2,240,no,-
RD,240,Cli,35,3,240,no,-
RD,240,Cli,35,4,240,no,-
RD,240,Cli,36,0,240,no,-
RD,240,Cli,36,1,240,no,-
RD,240,Cli,36,2,240,no,-
RD,240,Cli,36,3,240,no,-
RD,240,Cli,36,4,240,no,-
